starting round 0
clients:  [69 45 92 96 67 16  7 35 73 11 15 47 49  2 76 95 43 59 70 72 91 42 89 66
 19 17 13 97 64 52 50 44 87 48 26 20 71 53 77  1 58 74 61 40 25 81 86 88
 83  0]
round 11, starting client 7/50, id: 76
round 11, starting client 8/50, id: 36
round 11, starting client 9/50, id: 45
round 11, starting client 10/50, id: 56
round 11, starting client 11/50, id: 12
round 11, starting client 12/50, id: 15
round 11, starting client 13/50, id: 32
round 11, starting client 14/50, id: 26
round 11, starting client 15/50, id: 22
round 11, starting client 16/50, id: 69
round 11, starting client 17/50, id: 27
round 11, starting client 18/50, id: 95
round 11, starting client 19/50, id: 46
round 11, starting client 20/50, id: 51
round 11, starting client 21/50, id: 65
round 11, starting client 22/50, id: 79
round 11, starting client 23/50, id: 71
round 11, starting client 24/50, id: 11
round 11, starting client 25/50, id: 44
round 11, starting client 26/50, id: 33
round 11, starting client 27/50, id: 39
round 11, starting client 28/50, id: 29
round 11, starting client 29/50, id: 54
round 11, starting client 30/50, id: 24
round 11, starting client 31/50, id: 81
round 11, starting client 32/50, id: 49
round 11, starting client 33/50, id: 23
round 11, starting client 34/50, id: 64
round 11, starting client 35/50, id: 87
round 11, starting client 36/50, id: 7
round 11, starting client 37/50, id: 2
round 11, starting client 38/50, id: 85
round 11, starting client 39/50, id: 19
round 11, starting client 40/50, id: 31
round 11, starting client 41/50, id: 9
round 11, starting client 42/50, id: 4
round 11, starting client 43/50, id: 5
round 11, starting client 44/50, id: 18
round 11, starting client 45/50, id: 84
round 11, starting client 46/50, id: 3
round 11, starting client 47/50, id: 92
round 11, starting client 48/50, id: 47
round 11, starting client 49/50, id: 1
round 11, starting client 50/50, id: 66
round 11, validation acc: 0.9209
starting round 12
clients:  [89 45 56  3  8 53 67  1 10 71 79 15 59 88 62 21 30 76  2 97 90 84 69 17
 66 29 96 73  4 57 32 83 16 78 22 27 31  6 51 99 98 63 48 18 41 52  0 33
 14 81]
round 12, starting client 1/50, id: 89
round 12, starting client 2/50, id: 45
round 12, starting client 3/50, id: 56
round 12, starting client 4/50, id: 3
round 12, starting client 5/50, id: 8
round 12, starting client 6/50, id: 53
round 12, starting client 7/50, id: 67
round 12, starting client 8/50, id: 1
round 12, starting client 9/50, id: 10
round 12, starting client 10/50, id: 71
round 12, starting client 11/50, id: 79
round 12, starting client 12/50, id: 15
round 12, starting client 13/50, id: 59
round 12, starting client 14/50, id: 88
round 12, starting client 15/50, id: 62
round 12, starting client 16/50, id: 21
round 12, starting client 17/50, id: 30
round 12, starting client 18/50, id: 76
round 12, starting client 19/50, id: 2
round 12, starting client 20/50, id: 97
round 12, starting client 21/50, id: 90
round 12, starting client 22/50, id: 84
round 12, starting client 23/50, id: 69
round 12, starting client 24/50, id: 17
round 12, starting client 25/50, id: 66
round 12, starting client 26/50, id: 29
round 12, starting client 27/50, id: 96
round 12, starting client 28/50, id: 73
round 12, starting client 29/50, id: 4
round 12, starting client 30/50, id: 57
round 12, starting client 31/50, id: 32
round 12, starting client 32/50, id: 83
round 12, starting client 33/50, id: 16
round 12, starting client 34/50, id: 78
round 12, starting client 35/50, id: 22
round 12, starting client 36/50, id: 27
round 12, starting client 37/50, id: 31
round 12, starting client 38/50, id: 6
round 12, starting client 39/50, id: 51
round 12, starting client 40/50, id: 99
round 12, starting client 41/50, id: 98
round 12, starting client 42/50, id: 63
round 12, starting client 43/50, id: 48
round 12, starting client 44/50, id: 18
round 12, starting client 45/50, id: 41
